Color.Name,Hex.Code,Dec.Code,X.Code,HSL.Code,CMYK.Code
ulysses butterfly,#1464F4,"rgb(20, 100, 244)","rgb(8%, 39%, 96%)","hsl(219, 91%, 52%)","cmyk(92%, 59%, 0%, 4%)"
blue train,#3A5894,"rgb(58, 88, 148)","rgb(23%, 35%, 58%)","hsl(220, 44%, 40%)","cmyk(61%, 41%, 0%, 42%)"
darkturquoise,#7093DB,"rgb(112, 147, 219)","rgb(44%, 58%, 86%)","hsl(220, 60%, 65%)","cmyk(49%, 33%, 0%, 14%)"
alaska sky,#1B3F8B,"rgb(27, 63, 139)","rgb(11%, 25%, 55%)","hsl(221, 67%, 33%)","cmyk(81%, 55%, 0%, 45%)"
blueberry fresh,#5971AD,"rgb(89, 113, 173)","rgb(35%, 44%, 68%)","hsl(223, 34%, 51%)","cmyk(49%, 35%, 0%, 32%)"
ty nant,#0147FA,"rgb(1, 71, 250)","rgb(0%, 28%, 98%)","hsl(223, 99%, 49%)","cmyk(100%, 72%, 0%, 2%)"
cobalt,#3D59AB,"rgb(61, 89, 171)","rgb(24%, 35%, 67%)","hsl(225, 47%, 45%)","cmyk(64%, 48%, 0%, 33%)"
royalblue4,#27408B,"rgb(39, 64, 139)","rgb(15%, 25%, 55%)","hsl(225, 56%, 35%)","cmyk(72%, 54%, 0%, 45%)"
royalblue3,#3A5FCD,"rgb(58, 95, 205)","rgb(23%, 37%, 80%)","hsl(225, 60%, 52%)","cmyk(72%, 54%, 0%, 20%)"
royalblue (SVG),#4169E1,"rgb(65, 105, 225)","rgb(25%, 41%, 88%)","hsl(225, 73%, 57%)","cmyk(71%, 53%, 0%, 12%)"
royalblue2,#436EEE,"rgb(67, 110, 238)","rgb(26%, 43%, 93%)","hsl(225, 83%, 60%)","cmyk(72%, 54%, 0%, 7%)"
cichlid,#003EFF,"rgb(0, 62, 255)","rgb(0%, 24%, 100%)","hsl(225, 100%, 50%)","cmyk(100%, 76%, 0%, 0%)"
royalblue1,#4876FF,"rgb(72, 118, 255)","rgb(28%, 46%, 100%)","hsl(225, 100%, 64%)","cmyk(72%, 54%, 0%, 0%)"
aluminum,#A9ACB6,"rgb(169, 172, 182)","rgb(66%, 67%, 71%)","hsl(226, 8%, 69%)","cmyk(7%, 5%, 0%, 29%)"
delft,#22316C,"rgb(34, 49, 108)","rgb(13%, 19%, 42%)","hsl(228, 52%, 28%)","cmyk(69%, 55%, 0%, 58%)"
blue velvet,#162252,"rgb(22, 34, 82)","rgb(9%, 13%, 32%)","hsl(228, 58%, 20%)","cmyk(73%, 59%, 0%, 68%)"
blue grapes,#3B4990,"rgb(59, 73, 144)","rgb(23%, 29%, 56%)","hsl(230, 42%, 40%)","cmyk(59%, 49%, 0%, 44%)"
pabst blue,#283A90,"rgb(40, 58, 144)","rgb(16%, 23%, 56%)","hsl(230, 57%, 36%)","cmyk(72%, 60%, 0%, 44%)"
dolphin,#6F7285,"rgb(111, 114, 133)","rgb(44%, 45%, 52%)","hsl(232, 9%, 48%)","cmyk(17%, 14%, 0%, 48%)"
nikko blue,#838EDE,"rgb(131, 142, 222)","rgb(51%, 56%, 87%)","hsl(233, 58%, 69%)","cmyk(41%, 36%, 0%, 13%)"
silver,#E6E8FA,"rgb(230, 232, 250)","rgb(90%, 91%, 98%)","hsl(234, 67%, 94%)","cmyk(8%, 7%, 0%, 2%)"
blue nile,#7D7F94,"rgb(125, 127, 148)","rgb(49%, 50%, 58%)","hsl(235, 10%, 54%)","cmyk(16%, 14%, 0%, 42%)"
stained glass,#2E37FE,"rgb(46, 55, 254)","rgb(18%, 22%, 100%)","hsl(237, 99%, 59%)","cmyk(82%, 78%, 0%, 0%)"
midnightblue,#2F2F4F,"rgb(47, 47, 79)","rgb(18%, 18%, 31%)","hsl(240, 25%, 25%)","cmyk(41%, 41%, 0%, 69%)"
cornflowerblue,#42426F,"rgb(66, 66, 111)","rgb(26%, 26%, 44%)","hsl(240, 25%, 35%)","cmyk(41%, 41%, 0%, 56%)"
light steelblue,#8F8FBC,"rgb(143, 143, 188)","rgb(56%, 56%, 74%)","hsl(240, 25%, 65%)","cmyk(24%, 24%, 0%, 26%)"
richblue,#5959AB,"rgb(89, 89, 171)","rgb(35%, 35%, 67%)","hsl(240, 33%, 51%)","cmyk(48%, 48%, 0%, 33%)"
sgislate blue,#7171C6,"rgb(113, 113, 198)","rgb(44%, 44%, 78%)","hsl(240, 43%, 61%)","cmyk(43%, 43%, 0%, 22%)"
quartz,#D9D9F3,"rgb(217, 217, 243)","rgb(85%, 85%, 95%)","hsl(240, 52%, 90%)","cmyk(11%, 11%, 0%, 5%)"
navyblue,#23238E,"rgb(35, 35, 142)","rgb(14%, 14%, 56%)","hsl(240, 60%, 35%)","cmyk(75%, 75%, 0%, 44%)"
medium blue,#3232CC,"rgb(50, 50, 204)","rgb(20%, 20%, 80%)","hsl(240, 61%, 50%)","cmyk(75%, 75%, 0%, 20%)"
medium blue2,#3232CD,"rgb(50, 50, 205)","rgb(20%, 20%, 80%)","hsl(240, 61%, 50%)","cmyk(76%, 76%, 0%, 20%)"
midnightblue (SVG),#191970,"rgb(25, 25, 112)","rgb(10%, 10%, 44%)","hsl(240, 64%, 27%)","cmyk(78%, 78%, 0%, 56%)"
lavender (SVG),#E6E6FA,"rgb(230, 230, 250)","rgb(90%, 90%, 98%)","hsl(240, 67%, 94%)","cmyk(8%, 8%, 0%, 2%)"
midnightblue2 (Safe Hex3),#000033,"rgb(0, 0, 51)","rgb(0%, 0%, 20%)","hsl(240, 100%, 10%)","cmyk(100%, 100%, 0%, 80%)"
navy (16 SVG),#000080,"rgb(0, 0, 128)","rgb(0%, 0%, 50%)","hsl(240, 100%, 25%)","cmyk(100%, 100%, 0%, 50%)"
darkblue (SVG),#00008B,"rgb(0, 0, 139)","rgb(0%, 0%, 55%)","hsl(240, 100%, 27%)","cmyk(100%, 100%, 0%, 45%)"
newmidnightblue,#00009C,"rgb(0, 0, 156)","rgb(0%, 0%, 61%)","hsl(240, 100%, 31%)","cmyk(100%, 100%, 0%, 39%)"
mediumblue (SVG),#0000CD,"rgb(0, 0, 205)","rgb(0%, 0%, 80%)","hsl(240, 100%, 40%)","cmyk(100%, 100%, 0%, 20%)"
blue2 (Hex3),#0000EE,"rgb(0, 0, 238)","rgb(0%, 0%, 93%)","hsl(240, 100%, 47%)","cmyk(100%, 100%, 0%, 7%)"
blue (Safe 16 SVG Hex3),#0000FF,"rgb(0, 0, 255)","rgb(0%, 0%, 100%)","hsl(240, 100%, 50%)","cmyk(100%, 100%, 0%, 0%)"
royalblue (Safe Hex3),#3333FF,"rgb(51, 51, 255)","rgb(20%, 20%, 100%)","hsl(240, 100%, 60%)","cmyk(80%, 80%, 0%, 0%)"
neonblue,#4D4DFF,"rgb(77, 77, 255)","rgb(30%, 30%, 100%)","hsl(240, 100%, 65%)","cmyk(70%, 70%, 0%, 0%)"
cobalt (Safe Hex3),#6666FF,"rgb(102, 102, 255)","rgb(40%, 40%, 100%)","hsl(240, 100%, 70%)","cmyk(60%, 60%, 0%, 0%)"
periwinkle (Hex3),#AAAAFF,"rgb(170, 170, 255)","rgb(67%, 67%, 100%)","hsl(240, 100%, 83%)","cmyk(33%, 33%, 0%, 0%)"
offwhiteblue (Safe Hex3),#CCCCFF,"rgb(204, 204, 255)","rgb(80%, 80%, 100%)","hsl(240, 100%, 90%)","cmyk(20%, 20%, 0%, 0%)"
ghostwhite (SVG),#F8F8FF,"rgb(248, 248, 255)","rgb(97%, 97%, 100%)","hsl(240, 100%, 99%)","cmyk(3%, 3%, 0%, 0%)"
curacao,#5B59BA,"rgb(91, 89, 186)","rgb(36%, 35%, 73%)","hsl(241, 41%, 54%)","cmyk(51%, 52%, 0%, 27%)"
ultramarine,#120A8F,"rgb(18, 10, 143)","rgb(7%, 4%, 56%)","hsl(244, 87%, 30%)","cmyk(87%, 93%, 0%, 44%)"
presidential blue,#302B54,"rgb(48, 43, 84)","rgb(19%, 17%, 33%)","hsl(247, 32%, 25%)","cmyk(43%, 49%, 0%, 67%)"
darkslateblue (SVG),#483D8B,"rgb(72, 61, 139)","rgb(28%, 24%, 55%)","hsl(248, 39%, 39%)","cmyk(48%, 56%, 0%, 45%)"
slateblue4,#473C8B,"rgb(71, 60, 139)","rgb(28%, 24%, 55%)","hsl(248, 40%, 39%)","cmyk(49%, 57%, 0%, 45%)"
dress blue,#3B3178,"rgb(59, 49, 120)","rgb(23%, 19%, 47%)","hsl(248, 42%, 33%)","cmyk(51%, 59%, 0%, 53%)"
slateblue (SVG),#6A5ACD,"rgb(106, 90, 205)","rgb(42%, 35%, 80%)","hsl(248, 53%, 58%)","cmyk(48%, 56%, 0%, 20%)"
slateblue3,#6959CD,"rgb(105, 89, 205)","rgb(41%, 35%, 80%)","hsl(248, 54%, 58%)","cmyk(49%, 57%, 0%, 20%)"
slateblue2,#7A67EE,"rgb(122, 103, 238)","rgb(48%, 40%, 93%)","hsl(248, 80%, 67%)","cmyk(49%, 57%, 0%, 7%)"
slateblue1,#836FFF,"rgb(131, 111, 255)","rgb(51%, 44%, 100%)","hsl(248, 100%, 72%)","cmyk(49%, 56%, 0%, 0%)"
light slateblue,#8470FF,"rgb(132, 112, 255)","rgb(52%, 44%, 100%)","hsl(248, 100%, 72%)","cmyk(48%, 56%, 0%, 0%)"
mediumslateblue (SVG),#7B68EE,"rgb(123, 104, 238)","rgb(48%, 41%, 93%)","hsl(249, 80%, 67%)","cmyk(48%, 56%, 0%, 7%)"
cornflower (Safe Hex3),#3300FF,"rgb(51, 0, 255)","rgb(20%, 0%, 100%)","hsl(252, 100%, 50%)","cmyk(80%, 100%, 0%, 0%)"
medium purple4,#5D478B,"rgb(93, 71, 139)","rgb(36%, 28%, 55%)","hsl(259, 32%, 41%)","cmyk(33%, 49%, 0%, 45%)"
medium purple2,#9F79EE,"rgb(159, 121, 238)","rgb(62%, 47%, 93%)","hsl(259, 77%, 70%)","cmyk(33%, 49%, 0%, 7%)"
medium purple3,#8968CD,"rgb(137, 104, 205)","rgb(54%, 41%, 80%)","hsl(260, 50%, 61%)","cmyk(33%, 49%, 0%, 20%)"
mediumpurple (SVG),#9370DB,"rgb(147, 112, 219)","rgb(58%, 44%, 86%)","hsl(260, 60%, 65%)","cmyk(33%, 49%, 0%, 14%)"
medium purple1,#AB82FF,"rgb(171, 130, 255)","rgb(67%, 51%, 100%)","hsl(260, 100%, 75%)","cmyk(33%, 49%, 0%, 0%)"
blue safe (Safe Hex3),#6600FF,"rgb(102, 0, 255)","rgb(40%, 0%, 100%)","hsl(264, 100%, 50%)","cmyk(60%, 100%, 0%, 0%)"
blue deep,#380474,"rgb(56, 4, 116)","rgb(22%, 2%, 45%)","hsl(268, 93%, 24%)","cmyk(52%, 97%, 0%, 55%)"
indigo,#2E0854,"rgb(46, 8, 84)","rgb(18%, 3%, 33%)","hsl(270, 83%, 18%)","cmyk(45%, 90%, 0%, 67%)"
medium slateblue2,#7F00FF,"rgb(127, 0, 255)","rgb(50%, 0%, 100%)","hsl(270, 100%, 50%)","cmyk(50%, 100%, 0%, 0%)"
purple4,#551A8B,"rgb(85, 26, 139)","rgb(33%, 10%, 55%)","hsl(271, 68%, 32%)","cmyk(39%, 81%, 0%, 45%)"
purple3,#7D26CD,"rgb(125, 38, 205)","rgb(49%, 15%, 80%)","hsl(271, 69%, 48%)","cmyk(39%, 81%, 0%, 20%)"
blueviolet (SVG),#8A2BE2,"rgb(138, 43, 226)","rgb(54%, 17%, 89%)","hsl(271, 76%, 53%)","cmyk(39%, 81%, 0%, 11%)"
purple2,#912CEE,"rgb(145, 44, 238)","rgb(57%, 17%, 93%)","hsl(271, 85%, 55%)","cmyk(39%, 82%, 0%, 7%)"
purple1,#9B30FF,"rgb(155, 48, 255)","rgb(61%, 19%, 100%)","hsl(271, 100%, 59%)","cmyk(39%, 81%, 0%, 0%)"
garden plum,#71637D,"rgb(113, 99, 125)","rgb(44%, 39%, 49%)","hsl(272, 12%, 44%)","cmyk(10%, 21%, 0%, 51%)"
purple rain,#694489,"rgb(105, 68, 137)","rgb(41%, 27%, 54%)","hsl(272, 34%, 40%)","cmyk(23%, 50%, 0%, 46%)"
indigo (SVG),#4B0082,"rgb(75, 0, 130)","rgb(29%, 0%, 51%)","hsl(275, 100%, 25%)","cmyk(42%, 100%, 0%, 49%)"
violet flower,#BF5FFF,"rgb(191, 95, 255)","rgb(75%, 37%, 100%)","hsl(276, 100%, 69%)","cmyk(25%, 63%, 0%, 0%)"
purple,#A020F0,"rgb(160, 32, 240)","rgb(63%, 13%, 94%)","hsl(277, 87%, 53%)","cmyk(33%, 87%, 0%, 6%)"
purple rose,#5E2D79,"rgb(94, 45, 121)","rgb(37%, 18%, 47%)","hsl(279, 46%, 33%)","cmyk(22%, 63%, 0%, 53%)"
indigo tile,#72587F,"rgb(114, 88, 127)","rgb(45%, 35%, 50%)","hsl(280, 18%, 42%)","cmyk(10%, 31%, 0%, 50%)"
purple candy,#BDA0CB,"rgb(189, 160, 203)","rgb(74%, 63%, 80%)","hsl(280, 29%, 71%)","cmyk(7%, 21%, 0%, 20%)"
darkslateblue,#6B238E,"rgb(107, 35, 142)","rgb(42%, 14%, 56%)","hsl(280, 60%, 35%)","cmyk(25%, 75%, 0%, 44%)"
darkorchid4,#68228B,"rgb(104, 34, 139)","rgb(41%, 13%, 55%)","hsl(280, 61%, 34%)","cmyk(25%, 76%, 0%, 45%)"
darkorchid (SVG),#9932CC,"rgb(153, 50, 204)","rgb(60%, 20%, 80%)","hsl(280, 61%, 50%)","cmyk(25%, 75%, 0%, 20%)"
darkorchid3,#9A32CD,"rgb(154, 50, 205)","rgb(60%, 20%, 80%)","hsl(280, 61%, 50%)","cmyk(25%, 76%, 0%, 20%)"
darkorchid,#9932CD,"rgb(153, 50, 205)","rgb(60%, 20%, 80%)","hsl(280, 61%, 50%)","cmyk(25%, 76%, 0%, 20%)"
darkorchid2,#B23AEE,"rgb(178, 58, 238)","rgb(70%, 23%, 93%)","hsl(280, 84%, 58%)","cmyk(25%, 76%, 0%, 7%)"
concord grape,#660198,"rgb(102, 1, 152)","rgb(40%, 0%, 60%)","hsl(280, 99%, 30%)","cmyk(33%, 99%, 0%, 40%)"
purple6 (Hex3),#AA00FF,"rgb(170, 0, 255)","rgb(67%, 0%, 100%)","hsl(280, 100%, 50%)","cmyk(33%, 100%, 0%, 0%)"
darkorchid1,#BF3EFF,"rgb(191, 62, 255)","rgb(75%, 24%, 100%)","hsl(280, 100%, 62%)","cmyk(25%, 76%, 0%, 0%)"
wild violet,#820BBB,"rgb(130, 11, 187)","rgb(51%, 4%, 73%)","hsl(281, 89%, 39%)","cmyk(30%, 94%, 0%, 27%)"
darkviolet (SVG),#9400D3,"rgb(148, 0, 211)","rgb(58%, 0%, 83%)","hsl(282, 100%, 41%)","cmyk(30%, 100%, 0%, 17%)"
zincwhite,#FDF8FF,"rgb(253, 248, 255)","rgb(99%, 97%, 100%)","hsl(283, 100%, 99%)","cmyk(1%, 3%, 0%, 0%)"
ultramarine violet,#5C246E,"rgb(92, 36, 110)","rgb(36%, 14%, 43%)","hsl(285, 51%, 29%)","cmyk(16%, 67%, 0%, 57%)"
medium orchid4,#7A378B,"rgb(122, 55, 139)","rgb(48%, 22%, 55%)","hsl(288, 43%, 38%)","cmyk(12%, 60%, 0%, 45%)"
medium orchid3,#B452CD,"rgb(180, 82, 205)","rgb(71%, 32%, 80%)","hsl(288, 55%, 56%)","cmyk(12%, 60%, 0%, 20%)"
mediumorchid (SVG),#BA55D3,"rgb(186, 85, 211)","rgb(73%, 33%, 83%)","hsl(288, 59%, 58%)","cmyk(12%, 60%, 0%, 17%)"
medium orchid2,#D15FEE,"rgb(209, 95, 238)","rgb(82%, 37%, 93%)","hsl(288, 81%, 65%)","cmyk(12%, 60%, 0%, 7%)"
grape (Safe Hex3),#CC00FF,"rgb(204, 0, 255)","rgb(80%, 0%, 100%)","hsl(288, 100%, 50%)","cmyk(20%, 100%, 0%, 0%)"
medium orchid1,#E066FF,"rgb(224, 102, 255)","rgb(88%, 40%, 100%)","hsl(288, 100%, 70%)","cmyk(12%, 60%, 0%, 0%)"
eggplant,#816687,"rgb(129, 102, 135)","rgb(51%, 40%, 53%)","hsl(289, 14%, 46%)","cmyk(4%, 24%, 0%, 47%)"
violet,#8F5E99,"rgb(143, 94, 153)","rgb(56%, 37%, 60%)","hsl(290, 24%, 48%)","cmyk(7%, 39%, 0%, 40%)"
cobaltvioletdeep,#91219E,"rgb(145, 33, 158)","rgb(57%, 13%, 62%)","hsl(294, 65%, 37%)","cmyk(8%, 79%, 0%, 38%)"
lavender field,#754C78,"rgb(117, 76, 120)","rgb(46%, 30%, 47%)","hsl(296, 22%, 38%)","cmyk(2%, 37%, 0%, 53%)"
turnip,#A74CAB,"rgb(167, 76, 171)","rgb(65%, 30%, 67%)","hsl(297, 38%, 48%)","cmyk(2%, 56%, 0%, 33%)"
thistle4,#8B7B8B,"rgb(139, 123, 139)","rgb(55%, 48%, 55%)","hsl(300, 6%, 51%)","cmyk(0%, 12%, 0%, 45%)"
plum4,#8B668B,"rgb(139, 102, 139)","rgb(55%, 40%, 55%)","hsl(300, 15%, 47%)","cmyk(0%, 27%, 0%, 45%)"
thistle3,#CDB5CD,"rgb(205, 181, 205)","rgb(80%, 71%, 80%)","hsl(300, 19%, 76%)","cmyk(0%, 12%, 0%, 20%)"
thistle (SVG),#D8BFD8,"rgb(216, 191, 216)","rgb(85%, 75%, 85%)","hsl(300, 24%, 80%)","cmyk(0%, 12%, 0%, 15%)"
violet,#4F2F4F,"rgb(79, 47, 79)","rgb(31%, 18%, 31%)","hsl(300, 25%, 25%)","cmyk(0%, 41%, 0%, 69%)"
blueviolet,#9F5F9F,"rgb(159, 95, 159)","rgb(62%, 37%, 62%)","hsl(300, 25%, 50%)","cmyk(0%, 40%, 0%, 38%)"
lavender (Safe Hex3),#CC99CC,"rgb(204, 153, 204)","rgb(80%, 60%, 80%)","hsl(300, 33%, 70%)","cmyk(0%, 25%, 0%, 20%)"
plum3,#CD96CD,"rgb(205, 150, 205)","rgb(80%, 59%, 80%)","hsl(300, 35%, 70%)","cmyk(0%, 27%, 0%, 20%)"
sgibeet,#8E388E,"rgb(142, 56, 142)","rgb(56%, 22%, 56%)","hsl(300, 43%, 39%)","cmyk(0%, 61%, 0%, 44%)"
thistle2,#EED2EE,"rgb(238, 210, 238)","rgb(93%, 82%, 93%)","hsl(300, 45%, 88%)","cmyk(0%, 12%, 0%, 7%)"
plum (SVG),#DDA0DD,"rgb(221, 160, 221)","rgb(87%, 63%, 87%)","hsl(300, 47%, 75%)","cmyk(0%, 28%, 0%, 13%)"
corfu pink,#ECC8EC,"rgb(236, 200, 236)","rgb(93%, 78%, 93%)","hsl(300, 49%, 85%)","cmyk(0%, 15%, 0%, 7%)"
plum2,#EAADEA,"rgb(234, 173, 234)","rgb(92%, 68%, 92%)","hsl(300, 59%, 80%)","cmyk(0%, 26%, 0%, 8%)"
orchid,#DB70DB,"rgb(219, 112, 219)","rgb(86%, 44%, 86%)","hsl(300, 60%, 65%)","cmyk(0%, 49%, 0%, 14%)"
plum2,#EEAEEE,"rgb(238, 174, 238)","rgb(93%, 68%, 93%)","hsl(300, 65%, 81%)","cmyk(0%, 27%, 0%, 7%)"
violet (SVG),#EE82EE,"rgb(238, 130, 238)","rgb(93%, 51%, 93%)","hsl(300, 76%, 72%)","cmyk(0%, 45%, 0%, 7%)"
purple (16 SVG),#800080,"rgb(128, 0, 128)","rgb(50%, 0%, 50%)","hsl(300, 100%, 25%)","cmyk(0%, 100%, 0%, 50%)"
darkmagenta (SVG),#8B008B,"rgb(139, 0, 139)","rgb(55%, 0%, 55%)","hsl(300, 100%, 27%)","cmyk(0%, 100%, 0%, 45%)"
truepurple (Safe Hex3),#990099,"rgb(153, 0, 153)","rgb(60%, 0%, 60%)","hsl(300, 100%, 30%)","cmyk(0%, 100%, 0%, 40%)"
magenta3,#CD00CD,"rgb(205, 0, 205)","rgb(80%, 0%, 80%)","hsl(300, 100%, 40%)","cmyk(0%, 100%, 0%, 20%)"
magenta2 (Hex3),#EE00EE,"rgb(238, 0, 238)","rgb(93%, 0%, 93%)","hsl(300, 100%, 47%)","cmyk(0%, 100%, 0%, 7%)"
magenta (Safe 16=fuchsia SVG Hex3),#FF00FF,"rgb(255, 0, 255)","rgb(100%, 0%, 100%)","hsl(300, 100%, 50%)","cmyk(0%, 100%, 0%, 0%)"
fuchsia (Safe 16 SVG Hex3),#FF00FF,"rgb(255, 0, 255)","rgb(100%, 0%, 100%)","hsl(300, 100%, 50%)","cmyk(0%, 100%, 0%, 0%)"
plum1 (Hex3),#FFBBFF,"rgb(255, 187, 255)","rgb(100%, 73%, 100%)","hsl(300, 100%, 87%)","cmyk(0%, 27%, 0%, 0%)"
thistle1,#FFE1FF,"rgb(255, 225, 255)","rgb(100%, 88%, 100%)","hsl(300, 100%, 94%)","cmyk(0%, 12%, 0%, 0%)"
orchid4,#8B4789,"rgb(139, 71, 137)","rgb(55%, 28%, 54%)","hsl(302, 32%, 41%)","cmyk(0%, 49%, 1%, 45%)"
orchid3,#CD69C9,"rgb(205, 105, 201)","rgb(80%, 41%, 79%)","hsl(302, 50%, 61%)","cmyk(0%, 49%, 2%, 20%)"
orchid (SVG),#DA70D6,"rgb(218, 112, 214)","rgb(85%, 44%, 84%)","hsl(302, 59%, 65%)","cmyk(0%, 49%, 2%, 15%)"
orchid1,#FF83FA,"rgb(255, 131, 250)","rgb(100%, 51%, 98%)","hsl(302, 100%, 76%)","cmyk(0%, 49%, 2%, 0%)"
orchid2,#EE7AE9,"rgb(238, 122, 233)","rgb(93%, 48%, 91%)","hsl(303, 77%, 71%)","cmyk(0%, 49%, 2%, 7%)"
purple ink,#9C6B98,"rgb(156, 107, 152)","rgb(61%, 42%, 60%)","hsl(305, 20%, 52%)","cmyk(0%, 31%, 3%, 39%)"
darkpurple,#871F78,"rgb(135, 31, 120)","rgb(53%, 12%, 47%)","hsl(309, 63%, 33%)","cmyk(0%, 77%, 11%, 47%)"
pink glass,#D3BECF,"rgb(211, 190, 207)","rgb(83%, 75%, 81%)","hsl(311, 19%, 79%)","cmyk(0%, 10%, 2%, 17%)"
purple fish,#B272A6,"rgb(178, 114, 166)","rgb(70%, 45%, 65%)","hsl(311, 29%, 57%)","cmyk(0%, 36%, 7%, 30%)"
blue corn chips,#584E56,"rgb(88, 78, 86)","rgb(35%, 31%, 34%)","hsl(312, 6%, 33%)","cmyk(0%, 11%, 2%, 65%)"
rose (Safe Hex3),#FF00CC,"rgb(255, 0, 204)","rgb(100%, 0%, 80%)","hsl(312, 100%, 50%)","cmyk(0%, 100%, 20%, 0%)"
sea urchin,#683A5E,"rgb(104, 58, 94)","rgb(41%, 23%, 37%)","hsl(313, 28%, 32%)","cmyk(0%, 44%, 10%, 59%)"
thistle,#B5509C,"rgb(181, 80, 156)","rgb(71%, 31%, 61%)","hsl(315, 41%, 51%)","cmyk(0%, 56%, 14%, 29%)"
pink candy,#DCA2CD,"rgb(220, 162, 205)","rgb(86%, 64%, 80%)","hsl(316, 45%, 75%)","cmyk(0%, 26%, 7%, 14%)"
maroon6,#8E236B,"rgb(142, 35, 107)","rgb(56%, 14%, 42%)","hsl(320, 60%, 35%)","cmyk(0%, 75%, 25%, 44%)"
violetred,#CC3299,"rgb(204, 50, 153)","rgb(80%, 20%, 60%)","hsl(320, 61%, 50%)","cmyk(0%, 75%, 25%, 20%)"
harold's crayon,#B62084,"rgb(182, 32, 132)","rgb(71%, 13%, 52%)","hsl(320, 70%, 42%)","cmyk(0%, 82%, 27%, 29%)"
fuchsia2 (Hex3),#FF00AA,"rgb(255, 0, 170)","rgb(100%, 0%, 67%)","hsl(320, 100%, 50%)","cmyk(0%, 100%, 33%, 0%)"
spicypink,#FF1CAE,"rgb(255, 28, 174)","rgb(100%, 11%, 68%)","hsl(321, 100%, 55%)","cmyk(0%, 89%, 32%, 0%)"
maroon4,#8B1C62,"rgb(139, 28, 98)","rgb(55%, 11%, 38%)","hsl(322, 66%, 33%)","cmyk(0%, 80%, 29%, 45%)"
maroon3,#CD2990,"rgb(205, 41, 144)","rgb(80%, 16%, 56%)","hsl(322, 67%, 48%)","cmyk(0%, 80%, 30%, 20%)"
violetred,#D02090,"rgb(208, 32, 144)","rgb(82%, 13%, 56%)","hsl(322, 73%, 47%)","cmyk(0%, 85%, 31%, 18%)"
mediumvioletred (SVG),#C71585,"rgb(199, 21, 133)","rgb(78%, 8%, 52%)","hsl(322, 81%, 43%)","cmyk(0%, 89%, 33%, 22%)"
maroon2,#EE30A7,"rgb(238, 48, 167)","rgb(93%, 19%, 65%)","hsl(322, 85%, 56%)","cmyk(0%, 80%, 30%, 7%)"
maroon1,#FF34B3,"rgb(255, 52, 179)","rgb(100%, 20%, 70%)","hsl(322, 100%, 60%)","cmyk(0%, 80%, 30%, 0%)"
neonpink,#FF6EC7,"rgb(255, 110, 199)","rgb(100%, 43%, 78%)","hsl(323, 100%, 72%)","cmyk(0%, 57%, 22%, 0%)"
dog tongue,#F6A4D5,"rgb(246, 164, 213)","rgb(96%, 64%, 84%)","hsl(324, 82%, 80%)","cmyk(0%, 33%, 13%, 4%)"
cotton candy,#F7B3DA,"rgb(247, 179, 218)","rgb(97%, 70%, 85%)","hsl(326, 81%, 84%)","cmyk(0%, 28%, 12%, 3%)"
grape,#543948,"rgb(84, 57, 72)","rgb(33%, 22%, 28%)","hsl(327, 19%, 28%)","cmyk(0%, 32%, 14%, 67%)"
barney,#D4318C,"rgb(212, 49, 140)","rgb(83%, 19%, 55%)","hsl(327, 65%, 51%)","cmyk(0%, 77%, 34%, 17%)"
deeppink4,#8B0A50,"rgb(139, 10, 80)","rgb(55%, 4%, 31%)","hsl(327, 87%, 29%)","cmyk(0%, 93%, 42%, 45%)"
deeppink3,#CD1076,"rgb(205, 16, 118)","rgb(80%, 6%, 46%)","hsl(328, 86%, 43%)","cmyk(0%, 92%, 42%, 20%)"
deeppink2,#EE1289,"rgb(238, 18, 137)","rgb(93%, 7%, 54%)","hsl(328, 87%, 50%)","cmyk(0%, 92%, 42%, 7%)"
deeppink (SVG),#FF1493,"rgb(255, 20, 147)","rgb(100%, 8%, 58%)","hsl(328, 100%, 54%)","cmyk(0%, 92%, 42%, 0%)"
amethyst,#9D6B84,"rgb(157, 107, 132)","rgb(62%, 42%, 52%)","hsl(330, 20%, 52%)","cmyk(0%, 32%, 16%, 38%)"
hotpink4,#8B3A62,"rgb(139, 58, 98)","rgb(55%, 23%, 38%)","hsl(330, 41%, 39%)","cmyk(0%, 58%, 29%, 45%)"
raspberry,#872657,"rgb(135, 38, 87)","rgb(53%, 15%, 34%)","hsl(330, 56%, 34%)","cmyk(0%, 72%, 36%, 47%)"
carnation,#DE85B1,"rgb(222, 133, 177)","rgb(87%, 52%, 69%)","hsl(330, 57%, 70%)","cmyk(0%, 40%, 20%, 13%)"
deeppurple,#551033,"rgb(85, 16, 51)","rgb(33%, 6%, 20%)","hsl(330, 68%, 20%)","cmyk(0%, 81%, 40%, 67%)"
orangered,#FF007F,"rgb(255, 0, 127)","rgb(100%, 0%, 50%)","hsl(330, 100%, 50%)","cmyk(0%, 100%, 50%, 0%)"
hotpink (SVG),#FF69B4,"rgb(255, 105, 180)","rgb(100%, 41%, 71%)","hsl(330, 100%, 71%)","cmyk(0%, 59%, 29%, 0%)"
hotpink1,#FF6EB4,"rgb(255, 110, 180)","rgb(100%, 43%, 71%)","hsl(331, 100%, 72%)","cmyk(0%, 57%, 29%, 0%)"
